y,yd,p,i,nbr_ratio,tr
7.5792175070654055,2.0099122668502316,3.6913763343125234,5.05,0.9822485207100593,3.520460802488973
7.585577895533542,2.0146126309199572,3.696351468952637,5.06,0.9811320754716981,3.459466289786131
7.593645455700155,2.0171026010602873,3.716008121502189,5.33,0.9681528662420382,3.4468078929142076
7.600597252462824,2.020221580623653,3.728100167267218,5.94,0.9635258358662614,3.493472657771326
7.614297287946239,2.0248360547996724,3.7471483622379123,6.58,0.9495268138801263,3.456316680883235
7.616866571796566,2.0309253815759494,3.7704594411063592,7.09,0.9435736677115988,3.462606009790799
7.618454986077405,2.0356908072916737,3.775057150354989,7.12,0.9473684210526317,3.475067230228611
7.624030833960936,2.039878187934005,3.7954891891721947,7.84,0.9444444444444445,3.4781584227982836
7.621829565531198,2.046245004748075,3.817712325956905,8.49,0.9409937888198757,3.4719664525503626
7.6184234530732935,2.049288336730912,3.8044377947482086,10.4,0.9402985074626866,3.5115454388310208
7.612767404602831,2.062732329172278,3.8607297110405954,10.5,0.9347181008902077,3.517497837358316
7.617306672430196,2.0675192730650864,3.8437441646748516,10.78,0.9470588235294118,3.5263605246161616
7.624317381460006,2.0745105043065277,3.835141961092188,10.01,0.9598853868194843,3.5524868292083815
7.627818411475943,2.0794057417687095,3.8394523125933104,10.03,0.9597701149425287,3.5496173867804286
7.624709644674912,2.0848814177256823,3.858622228701031,9.95,0.9629629629629628,3.55820113047182
7.618212046272761,2.090927915318032,3.8918202981106265,9.65,0.9699453551912568,3.6000482404073204
7.615714164582206,2.0979628315340286,3.912023005428146,8.97,0.9659090909090908,3.5610460826040513
7.617018685003891,2.105965190931747,3.92395157629342,9.35,0.9627507163323783,3.5524868292083815
7.616714757711855,2.1123439687063583,3.9318256327243257,10.51,0.9500000000000001,3.58351893845611
7.623092369913642,2.1218737211349565,3.9473901492654373,11.31,0.9287671232876712,3.597312260588446
7.618250693263886,2.130685843142456,3.9512437185814275,11.93,0.9178082191780822,3.597312260588446
7.614056222096409,2.1387983921527494,3.9889840465642745,12.92,0.9115281501340483,3.6189933266497696
7.604653658021478,2.150251657499286,4.023564380161053,12.01,0.9108108108108108,3.6109179126442243
7.610842991452888,2.1624893581962756,4.023564380161053,11.34,0.9110512129380053,3.6136169696133895
7.620724900779513,2.1706425841970156,4.041295341132285,10.06,0.951219512195122,3.6082115510464816
7.605976500211633,2.1799465130341695,4.050044303325521,9.45,0.9646739130434784,3.6054978451748854
7.590978231055854,2.1879879514591978,4.048300623720694,8.53,0.9783197831978321,3.6082115510464816
7.597135513931641,2.195979503792168,4.050044303325521,7.13,0.989389920424403,3.629660094453965
7.59185097772561,2.202498133466625,4.046553898385752,6.24,0.9971830985915493,3.56953269648137
7.592152288253806,2.207572113850402,4.041295341132285,5.54,0.9971181556195965,3.5467396869528134
7.59897271962428,2.2123868990149234,4.051784947803305,5.49,0.9971590909090908,3.5610460826040513
7.599082700941846,2.215715887411552,4.05871738457895,5.22,0.9971181556195965,3.5467396869528134
7.60444715269825,2.222191334153049,4.060443010546419,5.55,0.9942196531791907,3.543853682063679
7.610849356935856,2.229468409156747,4.072439726834051,6.1,0.9914040114613182,3.5524868292083815
7.616930453099131,2.233454188690125,4.07753744390572,6.14,0.991304347826087,3.5409593240373143
7.62560418128909,2.239861586593111,4.084294226368599,6.24,0.9884393063583815,3.543853682063679
7.627737679359025,2.245273669427248,4.091005660956586,5.82,0.9942196531791907,3.543853682063679
7.627805514316268,2.2513766031544273,4.085976312551584,5.22,0.9971098265895953,3.543853682063679
7.6380038746814725,2.2559331015512316,4.089332020398556,5.2,0.9971428571428571,3.5553480614894135
7.648225654716701,2.2589640829092215,4.092676505121403,4.87,0.997191011235955,3.572345637857985
7.655547518169605,2.2612554609185316,4.092676505121403,4.77,0.9970760233918128,3.5322256440685598
7.656524487534436,2.2639175533370524,4.0943445622221,4.84,0.9970414201183434,3.520460802488973
7.65951669933436,2.266947394637146,4.104294893075269,4.82,1,3.529297384289471
7.661695648153359,2.2715934470993373,4.107589788972121,5.29,0.9941348973607037,3.529297384289471
7.661025560704317,2.2756521148881155,4.11414718951828,5.48,0.9941002949852509,3.5234150143864045
7.663884876468695,2.2791304429817103,4.120661870539474,5.31,0.9970845481049564,3.535145354171894
7.667272745362242,2.2838379745365778,4.117409835153096,5.29,0.9970674486803519,3.529297384289471
7.667454933285159,2.289757380434793,4.123903364463645,5.25,0.9970501474926253,3.5234150143864045
7.664115215463888,2.2968671399210696,4.12552017969055,5.02,0.9970845481049564,3.535145354171894
7.674293495419941,2.301964152873237,4.127134385045092,4.95,0.9971181556195965,3.5467396869528134
7.681729884620872,2.3071968266549385,4.135166556742356,4.65,1,3.5610460826040513
7.675269320714312,2.3115101549342496,4.139955073474153,4.61,0.9972299168975068,3.586292865338835
7.686378558912377,2.318995733002783,4.151039905898646,4.68,1,3.5380565643793527
7.693859013384276,2.3233568160134204,4.160444363926624,4.69,0.9970674486803519,3.529297384289471
7.697565177306652,2.328783674098451,4.1728476237100445,4.73,0.9971264367816094,3.5496173867804286
7.703307376768553,2.331758469421924,4.177459468932607,5.35,0.994236311239193,3.5467396869528134
7.712365334303425,2.335393107389883,4.174387269895637,5.39,0.994186046511628,3.5380565643793527
7.719325050800898,2.3386558128278754,4.175924549214524,5.42,0.991501416430595,3.563882963939251
7.722573150650891,2.3437915590654934,4.174387269895637,5.9,0.96875,3.5610460826040513
7.725000310147843,2.349758335338442,4.178992036282385,6.14,0.9801136363636362,3.5610460826040513
7.72174623890187,2.358553029307167,4.183575695950044,6.47,0.9635854341736694,3.5751506887855933
7.72146318516471,2.3664162016779704,4.186619838331271,6.51,0.9749303621169917,3.580737295494233
7.723755415300762,2.3713868878118394,4.192680462942962,6.56,0.9835616438356164,3.597312260588446
7.7147318697685145,2.3754858602515623,4.2017030805426,6.7,0.9895013123359581,3.6402142821326553
7.721905269540388,2.3793142139105155,4.212127597878484,6.78,0.9891304347826088,3.6054978451748854
7.73974307663137,2.3848345795773827,4.220977213155467,6.79,0.9916897506925206,3.586292865338835
7.757796312964892,2.3920190245621398,4.23410650459726,6.89,0.9837837837837837,3.6109179126442243
7.762925657712046,2.399396194081759,4.241326752570746,7.36,0.9676549865229109,3.6136169696133895
7.769548473493488,2.4050448043266446,4.248495242049359,7.6,0.9705093833780163,3.6189933266497696
7.770049466019515,2.4099487643087425,4.254193263163997,7.81,0.9659685863874344,3.6428355156125294
7.774071013962994,2.4147517690888787,4.254193263163997,8.04,0.9680851063829786,3.6270040503958487
7.776196686003512,2.4222877286954,4.2626798770413155,8.45,0.970899470899471,3.632309102625542
7.781873558534491,2.430626906422389,4.273884476054178,8.96,0.9661458333333334,3.648057459593681
7.787592362598991,2.436200778427187,4.278054044290903,9.76,0.9823232323232323,3.6788291182604347
7.790895328052952,2.4409077318740944,4.286341384539473,10.03,0.9784172661870503,3.730501128804756
7.7852988158070335,2.446601935097875,4.301358731606427,10.07,0.9767981438515081,3.763522997109702
7.788830362543515,2.4537865446019973,4.316153890523174,10.06,0.9754299754299754,3.7062280924485496
7.7916258275319255,2.4615232699363814,4.328098292648326,10.09,0.9751243781094527,3.6938669956249757
7.78204989825571,2.469798991224312,4.3425058765115985,10.01,0.9778869778869778,3.7062280924485496
7.79164273939322,2.4783668561600956,4.350277936359301,10.24,0.9577114427860696,3.6938669956249757
7.795226697345767,2.4863348622166286,4.356708826689592,10.29,0.9650872817955113,3.6913763343125234
7.798630776384299,2.4937166832463675,4.37197629882038,10.47,0.9706601466992666,3.711130063048756
7.7959378656499885,2.4999101293197747,4.377014092850337,10.94,0.9729729729729729,3.7062280924485496
7.796596879730544,2.505804540369533,4.393213824064446,11.43,0.9659367396593674,3.716008121502189
7.801399570100376,2.5122670497958013,4.407938016458383,13.77,0.9527186761229315,3.744787086052232
7.7989312452149555,2.5181132068935157,4.414009680526933,13.18,0.9558139534883722,3.7612001156935624
7.798326017975778,2.524205390644294,4.423648309364701,13.78,0.9659090909090909,3.784189633918261
7.801678523684901,2.531384683208933,4.44500143383527,13.82,0.9712389380530972,3.8110970868381857
7.803116354026857,2.538458727721937,4.464758032271346,14.13,0.9606481481481481,3.765840495250065
7.803286149664768,2.5470952241305485,4.471638793363569,17.19,0.9350348027842227,3.763522997109702
7.7926608347511435,2.5539528994229395,4.475061500641071,17.61,0.9443207126948775,3.8044377947482086
7.77848843034162,2.562074118618528,4.480740107609915,10.98,0.975,3.784189633918261
7.7743816931732255,2.5714279609165605,4.485259889315534,9.47,0.9908045977011495,3.7727609380946383
7.775323186739008,2.5763377767894755,4.5031374604229395,9.03,0.9906759906759907,3.758871825933971
7.7789451022496925,2.584559773536848,4.516338972281476,9.61,0.9826732673267328,3.6988297849671046
7.787746165313368,2.592837817781703,4.51852237926242,10.87,0.9684466019417475,3.7184382563554808
7.788258933312056,2.601169977235727,4.530446639792155,12.81,0.9688249400479615,3.730501128804756
7.799432610968798,2.6104851702991887,4.534747721691546,15.85,0.9514563106796117,3.7184382563554808
7.809681383052184,2.6192080708550756,4.541164856012179,18.9,0.9582309582309582,3.7062280924485496
7.8163772569738565,2.628121078401257,4.55597994179732,19.08,0.9663461538461539,3.728100167267218
7.818250432386942,2.6368559459563703,4.565389315976247,15.93,0.9674185463659148,3.686376323895818
7.821068623347819,2.6439068959361838,4.574710978503383,14.7,0.9748110831234257,3.681351187693145
7.80969315236533,2.6500599412430463,4.584967478670572,15.72,0.967741935483871,3.696351468952637
7.810083899572539,2.6558106313406675,4.5880240271531205,18.52,0.945679012345679,3.7013019741124933
7.813605134414421,2.6619078957824835,4.590056548178043,19.1,0.9504950495049505,3.6988297849671046
7.82190995625965,2.6683452294048178,4.59511985013459,19.04,0.9585365853658536,3.713572066704308
7.823965981618286,2.6737082029840518,4.59511985013459,17.82,0.9658536585365854,3.713572066704308
7.823221471908706,2.6816576928567195,4.593097604753822,15.87,0.9630541871921182,3.703768066607687
7.820105919027618,2.686356732801628,4.594109238628667,15.08,0.9705159705159705,3.7062280924485496
7.812337606406222,2.6919067320467525,4.593097604753822,13.31,0.9853300733496332,3.711130063048756
7.8037205079017955,2.696861560026969,4.593097604753822,12.37,0.9856801909307875,3.735285826928092
7.785304894944211,2.701942977607847,4.602165676967792,13.22,0.9652777777777778,3.765840495250065
7.802536392961128,2.7063173394292104,4.603168183317418,14.78,0.9564164648910413,3.720862499966987
7.801322386318086,2.707870158342447,4.601162164590552,14.68,0.9617346938775511,3.6686767467964168
7.80102603543146,2.7108626380683867,4.601162164590552,14.94,0.9595959595959596,3.6788291182604347
7.8006325458703465,2.7178801003015276,4.603168183317418,14.45,0.9721518987341772,3.676300671907076
7.801251512840122,2.7260589652264273,4.605170185988092,14.15,0.9696969696969696,3.6788291182604347
7.799150630558589,2.7298400464643424,4.609162207257629,12.59,0.9824999999999999,3.6888794541139363
7.794672789064116,2.7325096696198683,4.60816569496789,10.12,0.9875621890547264,3.6938669956249757
7.797591626629828,2.7347667482674263,4.605170185988092,10.31,0.975,3.6888794541139363
7.797129082642868,2.7407368427469696,4.607168188650764,9.71,0.9876847290640394,3.703768066607687
7.7992908460875805,2.7431722935986427,4.60816569496789,9.2,0.9854368932038835,3.7184382563554808
7.796197788450587,2.744151107654509,4.61015772749913,8.95,0.983293556085919,3.735285826928092
7.810126133705816,2.7484520646086605,4.607168188650764,8.68,0.9856801909307875,3.735285826928092
7.8065057773228945,2.7506759962070135,4.61015772749913,8.51,0.984924623115578,3.6838669122903918
7.8152445339828,2.751515313865676,4.609162207257629,8.77,0.9789473684210527,3.6375861597263857
7.8283226165247735,2.755037627945257,4.609162207257629,8.8,0.9715762273901808,3.655839600035736
7.8339222044756704,2.757669927027054,4.613138355637268,8.63,0.9738903394255874,3.6454498961866
7.837131533177502,2.7600919947103764,4.61512051684126,8.98,0.9583333333333333,3.648057459593681
7.844536460408984,2.7649860829687833,4.618086411254637,9.37,0.9640102827763497,3.6609942506244004
7.851576444410209,2.768435013139778,4.623010104116422,9.56,0.958656330749354,3.655839600035736
7.862577719670262,2.7711190494908573,4.624972813284271,9.45,0.9630606860158312,3.634951112088381
7.870160389771784,2.7737080063579644,4.626931677769604,9.48,0.9790026246719159,3.6402142821326553
7.873888903400129,2.7757042877331117,4.625952725170619,9.34,0.9763779527559056,3.6402142821326553
7.876655037817653,2.7777724289250454,4.627909672957581,9.47,0.9794344473007712,3.6609942506244004
7.889516379586748,2.782545995377609,4.633757642840004,9.56,0.9825436408977556,3.6913763343125234
7.8922148717161,2.786184469235833,4.636668853047462,9.59,0.9862258953168044,3.591817741270805
7.897047029557328,2.788700132453944,4.6434288981051814,9.91,0.9751381215469612,3.5890591188317256
7.904389828165734,2.792057566301594,4.6443908991413725,10.29,0.9676549865229109,3.6136169696133895
7.910714686323058,2.7942734884160494,4.645351975620923,10.32,0.9178082191780822,3.597312260588446
7.915049764658311,2.796653149901082,4.6443908991413725,11.06,0.912,3.624340932976365
7.9180726226116445,2.80048809688925,4.646312129319266,11.23,0.84,3.624340932976365
7.920451962936645,2.8033001078655078,4.642465970731788,11.64,0.7828418230563003,3.6189933266497696
7.920438340336338,2.8057405257486088,4.638604962074329,11.3,0.8105263157894737,3.6375861597263857
7.923345347126878,2.8084530725480135,4.638604962074329,9.99,0.8441558441558441,3.6506582412937387
7.928686811121424,2.810440008052466,4.641502115235482,9.43,0.8826530612244897,3.6686767467964168
7.931438404806403,2.812982300899034,4.639571612705423,8.38,0.9213759213759213,3.7062280924485496
7.933572203920685,2.816075717619471,4.638604962074329,8.35,0.9659367396593674,3.716008121502189
7.937824344688201,2.8209307913007904,4.637637376125593,8.5,0.9676616915422884,3.6938669956249757
7.9410064727065,2.8243734295913776,4.635699391022914,8.58,0.9603960396039604,3.6988297849671046
7.941253654095012,2.8251585018855057,4.637637376125593,8.27,0.9687499999999999,3.728100167267218
7.946114704396351,2.8264881947504277,4.639571612705423,7.97,0.9682926829268294,3.713572066704308
7.951321819695667,2.828988329721981,4.637637376125593,7.53,0.9716981132075473,3.7471483622379123
7.955132725291373,2.831398368601642,4.636668853047462,7.88,0.9742990654205609,3.756538102587751
7.962165624487921,2.8331254066414826,4.631812116934513,7.9,0.9766899766899767,3.758871825933971
7.966854170300594,2.834172969928517,4.625952725170619,7.92,0.9707865168539327,3.7954891891721947
7.964137209558313,2.835791044251689,4.633757642840004,7.99,0.9736263736263736,3.817712325956905
7.967051717263628,2.838362723609516,4.638604962074329,8.05,0.9612068965517242,3.8372994592322094
7.975186542625718,2.84126072058467,4.640537329825382,8.27,0.9729729729729729,3.8732821771117156
7.980968607603535,2.843863853072292,4.636668853047462,8.14,0.9854166666666666,3.871201010907891
7.9779273101120785,2.8438832784874157,4.622027303054514,7.86,0.98068669527897,3.8416005411316
7.975387015011502,2.842558581633006,4.60816569496789,7.48,0.9830866807610994,3.856510295497887
7.979755189794485,2.843603432707155,4.601162164590552,6.99,0.9815950920245399,3.8897773964808264
7.983990135815741,2.8474969621651396,4.605170185988092,6.85,0.9814432989690722,3.8815637979434374
7.984017968896215,2.850526353432323,4.604169685654508,6.92,0.9839679358717436,3.910021002757473
7.991622972204677,2.850244053883869,4.599152113662528,6.56,0.9843137254901961,3.9318256327243257
7.99154962254904,2.850507591247003,4.598145571051127,6.17,0.9824561403508772,3.937690752176724
7.993159516579985,2.8531566361682774,4.599152113662528,5.89,0.981203007518797,3.9740583963475986
7.9944859348134045,2.8551189655923808,4.602165676967792,5.85,0.9853479853479853,4.000033882750859
7.995995241990561,2.8565178238534186,4.603168183317418,6.04,0.9875666074600356,4.030694535145645
8.001885247274974,2.858575296011452,4.602165676967792,6.91,0.9848484848484849,4.084294226368599
7.998600425880777,2.8612873216144434,4.61015772749913,6.43,0.9916107382550335,4.087655574071304
8.007678052687382,2.8630307919051283,4.61512051684126,6.1,0.9912280701754386,4.04305126783455
8.008247178113432,2.8650226398631995,4.617098756853365,6.13,0.989492119089317,4.044804116661965
8.01252810396623,2.867865415806356,4.623991940228679,6.37,0.9831649831649831,4.084294226368599
8.016091023420616,2.8695858414664617,4.630837932736669,6.85,0.9828473413379074,4.065602093356446
8.018100038651456,2.872596609453497,4.634728988229636,6.73,0.9863945578231293,4.074141854904581
8.020628423637595,2.8744894957265443,4.639571612705423,6.58,0.9881154499151105,4.075841090657541
8.024743492838446,2.8777193219234145,4.642465970731788,6.73,0.9897084048027445,4.065602093356446
8.027247233801532,2.880485921498459,4.641502115235482,7.22,0.9832775919732442,4.091005660956586
8.03782179642191,2.882793103387293,4.645351975620923,7.29,0.983633387888707,4.11251186617755
8.041302326916272,2.8858497513070702,4.646312129319266,6.69,0.9901960784313725,4.11414718951828
8.044566328865816,2.887874894398602,4.646312129319266,6.77,0.9887278582930756,4.128745988939433
8.042666545168277,2.891237189682128,4.650143551630823,6.83,0.9824281150159744,4.136765278106052
8.04645277861478,2.893189644712492,4.6520537718869415,6.58,0.9933333333333334,4.0943445622221
8.050035464509037,2.8955042303590197,4.653007515402251,6.58,0.9716666666666666,4.0943445622221
8.057842182574303,2.899934364212552,4.661550519424199,6.87,0.9516129032258065,4.127134385045092
8.058579745836976,2.9024583919257365,4.66814498514948,7.09,0.9587458745874587,4.104294893075269
8.061905962424042,2.9065823183217576,4.674696248636701,7.51,0.95,4.127134385045092
8.062022911831377,2.911130513126886,4.681204872264089,7.75,0.9456869009584665,4.136765278106052
8.06695475068167,2.9150773491058004,4.68213122712422,8.01,0.9483037156704363,4.12552017969055
8.066874728716916,2.9184298466686336,4.683056724645162,8.19,0.9533762057877813,4.130354999745133
8.073527668489085,2.920621257496258,4.6839813664123815,8.3,0.9628432956381261,4.12552017969055
8.078179037111441,2.923315093909925,4.684905154006945,8.35,0.9535256410256411,4.133565275375382
8.083836709811374,2.9265072938672185,4.6913478822291435,8.76,0.9733124018838304,4.154184562578117
8.087748220489463,2.930760284161135,4.705015520957808,9.12,0.9731861198738171,4.14946386144318
8.086714764308297,2.9337176506699993,4.707726774313183,9.36,0.9752475247524752,4.104294893075269
8.091438850246616,2.9370826670269037,4.7140245909001735,9.85,0.9700499168053244,4.096009841541162
8.094756459680662,2.9414123969443557,4.721173861744398,9.84,0.9640522875816993,4.11414718951828
8.094627815123479,2.9446336093486183,4.729156165769083,9.81,0.969439728353141,4.075841090657541
8.099322658604102,2.9473148291374,4.726502471155617,9.53,0.9748322147651006,4.087655574071304
8.0976380749126875,2.9505728274097027,4.725616339063959,9.24,0.988391376451078,4.09933210373314
8.107588642461026,2.951279871568599,4.718498871295094,8.99,0.9882550335570469,4.087655574071304
8.105599837883494,2.953329664490495,4.722063937459591,9.02,0.9883527454242927,4.096009841541162
8.102374320175112,2.956713971739876,4.725616339063959,8.84,0.9900662251655629,4.100989104940769
8.104452073027346,2.9591415247677433,4.724729421045731,8.55,0.9950738916256158,4.109233174715851
8.10991629998993,2.960619254678275,4.727387818712341,8.45,0.996810207336523,4.138361447638875
8.109536346080366,2.966089796399368,4.74406218485471,8.23,0.9936406995230525,4.141546163706395
8.117924350947611,2.9689615671732357,4.739701078945697,8.24,0.9752475247524752,4.104294893075269
8.121866151892204,2.973612418803178,4.73795129722191,8.28,0.9653465346534653,4.104294893075269
